COD_PRODUTO	DESCRICAO	REFERENCIA	NOME_FORNECEDOR_REGULAR	EAN_PRODUTO_UNITARIO
5124412	SUPER HEROES SANCTUM SANCTORUM	76218	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356541
5124415	SUPER HEROES MANOPLA DE NANOTECNOLOGIA	76223	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356572
5126763	SUPER HEROES FIGURA MILES MORALES	76225	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356589
5126808	SUPER HEROES FIGURA HOMEM ARANHA	76226	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356596
5118960	TECHNIC MONSTER JAM MEGALODON	42134	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356602
5118986	SUPER MARIO POWER UP KOOPALHACO BOWSER	71396	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356626
5118987	SUPER MARIO EXPANSA LUIGI LAB POLTERGUST	71397	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356633
5118988	SUPER MARIO EXPANSAO PRAIA DA DORI	71398	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356640
5124763	DUPLO HOMEM ARANHA E AMIGOS	10963	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356671
5119726	DUPLO DELEGACIA DE POLICIA E HELICOPTERO	10959	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356688
5118997	STAR WARS PACK DE BATALHA SNOWTROOPE	75320	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356701
5121023	STAR WARS MICROFIGHTER THE RAZOR CREST	75321	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356718
5121024	STAR WARS AT-ST DE HOTH	75322	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356725
5124354	STAR WARS THE JUSTIFIER	75323	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356732
5126726	STAR WARS DARK TROOPER ATTACK	75324	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356749
5118969	DUPLO BANHO PANDA VERMELHO FLUTUANTE	10964	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356787
5126696	DUPLO TREM ANIMAIS FLUTUANTES	10965	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356794
5118972	DUPLO BANHO ILHA DE ANIMAIS FLUTUANTES	10966	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356800
5124335	DUPLO CACHORRINHO E GATINHO	10977	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356817
5119900	DUPLO QUARTEL DOS BOMBEIROS E HELICOPT	10970	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356855
5124667	DUPLO ANIMAIS SELVAGENS DA AFRICA	10971	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356862
5124329	DUPLO ANIMAIS SELVAGENS DO OCEANO	10972	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356879
5124330	DUPLO ANIMAIS SELVAGENS AMERICA DO SUL	10973	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356886
5124569	TECHNIC FERRARI DAYTONA SP3	42143	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356916
5126757	MINIFIGURAS SERIES 23	71034	LEGO BRASIL COM E DISTR BRINQUEDOS	673419356954
5118989	SUPER MARIO EXPANSAO LUIGI ENTYWAY	71399	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357050
5118990	SUPER MARIO EXPANSAO PASSEIO DE PRAIA	71400	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357067
5118991	SUPER MARIO EXPANSA LUIGI HAUNT AND SEEK	71401	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357074
5121067	SUPER MARIO PACOTE PERSONAGENS SERIE 4	71402	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357081
5124635	SUPER MARIO AVENTURAS COM PEACH	71403	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357098
5124638	SUPER MARIO POWER UP SAPATO DE GOOMBA	71404	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357104
5124640	SUPER MARIO EXPANSAO CARRACITA	71405	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357111
5124651	SUPER MARIO EXPANSAO CASA DO YOSHI	71406	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357128
5118984	FRIENDS VEICULO PLANTACAO DE ARVORES	41707	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357135
5124655	SUPER MARIO EXPANSAO TORRE GELADA	71407	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357142
5124768	FRIENDS FLIPERAMA COM DISCOTECA	41708	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357159
5124656	SUPER MARIO O CASTELO DA PEACH	71408	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357166
5124302	SUPER MARIO DESAFIO NUVENS DE ESPIGAO	71409	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357180
5124328	SUPER MARIO PACOTE PERSONAGENS SERIE 5	71410	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357197
5124779	FRIENDS DIVERSAO NA PRAIA DE SURF	41710	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357203
5124769	FRIENDS ESCOLA DE ARTE DA EMMA	41711	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357210
5126759	SUPER MARIO MIGHTY BOWSER	71411	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357227
5124770	FRIENDS CAMINHAO DE RECICLAGEM	41712	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357258
5124771	FRIENDS ACADEMIA ESPACIAL DA OLIVIA	41713	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357272
5124772	FRIENDS ESCOLA DE TEATRO DA ANDREA	41714	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357296
5124773	FRIENDS CAMINHAO DE SORVETE	41715	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357302
5124774	FRIENDS AVENTURA DE NAVEGACAO STEPHANIE	41716	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357319
5124775	FRIENDS RESGATE ANIMAIS SELVAGENS DA MIA	41717	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357326
5124776	FRIENDS BOUTIQUE DE MODA MOVEL	41719	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357340
5124777	FRIENDS PARQUE AQUATICO	41720	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357357
5124778	FRIENDS FAZENDA ORGANICA	41721	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357364
5135480	STAR WARS O STARFIGHTER DO MANDALORIAN	75325	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357456
5126727	STAR WARS BOBA FETT S THRONE ROOM	75326	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357463
5126728	STAR WARS LUKE SKYWALKER HELMET VM	75327	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357470
5126729	STAR WARS MANDALORIAN HELMET	75328	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357487
5126690	STAR WARS DIORAMA ATAQUE ESTRELA MORTE	75329	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357494
5126691	STAR WARS DIORAMA DE TREINAMENTO DAGOBAH	75330	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357500
5128155	STAR WARS A CRISTA DA NAVALHA	75331	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357517
5124363	STAR WARS AT ST	75332	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357524
5124364	STAR WARS CACA ESTELAR JEDI DE OBI WAN	75333	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357531
5124367	STAR WARS OBI WAN KENOBI X DARTH VADER	75334	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357548
5124379	STAR WARS BD 1	75335	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357555
5124381	STAR WARS TRANSPORTE INQUISIDOR SCYTHE	75336	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357562
5124386	STAR WARS WALKER AT TE	75337	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357579
5124391	STAR WARS O LANDSPEEDER LUKE SKYWALKER	75341	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357586
5124435	DUPLO ANIMAIS SELVAGENS DO MUNDO	10975	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357593
5126746	CASA DE GENGIBRE DO PAPAI NOEL	10976	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357609
5121441	IDEAS SONIC HEDGEHOG GREEN HILL ZONE	21331	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357616
5121848	IDEAS O GLOBO	21332	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357623
5124369	DOTS CAIXA GRANDE	41960	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357951
5124366	DOTS BANDEJA URSINHO PANDA	41959	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357968
5124348	DOTS MEGA PACK BRACELETES FRIENDS	41947	LEGO BRASIL COM E DISTR BRINQUEDOS	673419357975
5124358	DOTS PORTA RETRATO SORVETE E BRACELETE	41956	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358019
5124361	DOTS MEGA PACK DE PATCHES ADESIVOS	41957	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358026
5118970	TECHNIC FORMULA E PORSCHE 99X ELECTRIC	42137	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358033
5124352	DOTS BRACELETE ARCO IRIS COM CHARMS	41953	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358118
5124353	DOTS ADESIVO	41954	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358125
5124355	DOTS ADORNO DECORATIVO PARA ROUPA	41955	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358132
5124362	DOTS ESPORTE	41958	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358149
5124370	DOTS KIT DE FERRAMENTAS DE DESING	41961	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358156
5124375	DOTS ADORNO DECORATIVO MICKEY MOUSE	41963	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358163
5124376	DOTS VOLTAS AS AULAS MICKEY E MINNIE	41964	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358170
5121479	TECHNIC JOHN DEERE 9620R 4WD TRACTOR	42136	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358194
5124572	TECHNIC HELICOPTERO SALVAMENTO AIRBUS	42145	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358217
5126694	HORIZON FORBIDDEN WEST PESCOCAO	76989	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358392
5118961	TECHNIC MONSTER JAM EL TORO LOCO	42135	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358484
5118979	MINECRAFT POUSADA DA RAPOSA	21178	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358491
5120975	MINECRAFT CASA DO COGUMELO	21179	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358507
5120976	MINECRAFT UNDERWATER	21180	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358514
5120977	MINECRAFT RANCHO DOS COELHOS	21181	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358521
5120978	MINECRAFT CAMPOS DE TREINAMENTO	21183	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358538
5124623	MINECRAFT A PADARIA	21184	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358545
5121454	TECHNIC FORD MUSTANG SHELBY GT500	42138	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358552
5126721	TECHNIC APP TRANSFORMATION VEHI	42140	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358569
5118978	MINECRAFT EMBOSCADA DO CREEPER	21177	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358576
5131952	TECHNIC GUINDASTE SOBRE ESTEIRAS LR13000	42146	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358583
5124625	MINECRAFT PORTAL DO NETHER	21185	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358668
5124629	MINECRAFT CASTELO DE GELO	21186	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358675
5124631	MINECRAFT CELEIRO VERMELHO	21187	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358682
5124636	MINECRAFT A VILA DO LHAMA	21188	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358705
5121475	SPEED CHAMP LOTUS EVIJA	76907	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358729
5121476	SPEED CHAMP LAMBORGHINI COUNTACH	76908	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358736
5126722	TECHNIC MCLAREN FORMULA 1	42141	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358767
5124571	TECHNIC MOVIMENTACAO DE MATERIAIS	42144	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358897
5121477	SPEED CHAMP MERCEDES F1 W12 AND PROJECT	76909	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358989
5121478	SPEED CHAMP ASTON VALKYRIE AND VOLTAGE	76910	LEGO BRASIL COM E DISTR BRINQUEDOS	673419358996
5126752	MINECRAFT PRAIA DA TARTARUGA	30432	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359009
5118964	CITY FIRE HELICOPTERO DOS BOMBEIROS	60318	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359078
5118963	CITY FIRE BOMBEIROS E POLICIA	60319	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359085
5118966	CITY FIRE QUARTEL BOMBEIROS	60320	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359092
5118976	CITY FIRE CORPO DE BOMBEIROS	60321	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359108
5118973	CITY GREAT CAMINHAO BETONEIRA	60325	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359115
5118967	CITY GREAT TRANSPORTE DE HELICOPTERO	60343	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359122
5124596	CITY FARM GALINHEIRO	60344	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359139
5124597	CITY FARM VAN DO MERCADO DE AGRICULTORES	60345	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359146
5124598	CITY FARM ANIMAIS DO CELEIRO E FAZENDA	60346	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359153
5121060	CITY LUNAR VEICULO DE EXPLORACAO	60348	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359160
5121062	CITY LUNAR ESTACAO ESPACIAL	60349	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359177
5121063	CITY LUNAR BASE DE PESQUISA	60350	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359184
5121064	CITY LUNAR LANCAMENTO ESPACIAL	60351	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359191
5118965	CITY POLICE CARRO	60312	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359214
5121038	CITY POLICIA E CARRO DE SORVETE	60314	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359221
5121039	CITY POLICE COMANDO MOVEL	60315	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359238
5118962	CITY POLICE DELEGACIA	60316	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359252
5121040	CITY POLICE PERSEG NO BARCO	60317	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359269
5124574	CITY STUNTZ DE ACROBACIAS TURNE	60331	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359276
5124575	CITY STUNTZ ACROBACIAS ESCORPIAO MALUCO	60332	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359283
5124577	CITY STUNTZ DE ACROBACIAS BANHEIRA	60333	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359290
5124589	CITY STUNTZ ACROBACIAS CHIMPANZES	60338	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359313
5124591	CITY ARENA DE ACROBACIAS LOOP	60339	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359320
5124592	CITY DESAFIO DE ACROBACIAS COM LAMINAS	60340	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359337
5124593	CITY DESAFIO DE ACROBACIAS KNOCKDOWN	60341	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359344
5124595	CITY STUNTZ ACROBACIAS ATAQUE TUBAROES	60342	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359351
5124587	CITY TREM DE PASSAGEIROS	60337	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359368
5119143	CITY MY POSTO SALVAVIDAS NA PRAIA	60328	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359382
5119145	CITY MY SCHOOL DAY	60329	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359399
5118975	CITY MY HOSPITAL	60330	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359405
5124624	CITY MY MERCADINHO	60347	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359412
5135446	LEL FLOWERS GIRASSOIS	40524	LEGO BRASIL COM E DISTR BRINQUEDOS	673419359597
5136295	CLASSIC BASE DE CONSTRUCAO AZUL	11025	LEGO BRASIL COM E DISTR BRINQUEDOS	673419360340
5119904	CLASSIC BASE DE CONSTRUCAO VERDE	11023	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361033
5135427	CLASSIC BASE DE CONTRUCAO CINZENTA	11024	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361040
5121453	SUPER HEROES MV DOCTOR STRANGE GARGANTOS	76205	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361132
5124568	FRIENDS TRAILER DE CAVALOS	41722	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361309
5124373	DOTS PACK FAMILIAR CRIATIVO	41962	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361323
5135527	CLASSIC BASE DE CONTRUCAO BRANCA	11026	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361453
5124338	DUPLO ANIMAIS SELVAGENS DA EUROPA	10979	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361477
5134302	IDEAS MOTORIZED FAROL MOTORIZADO	21335	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361484
5125737	ICONS SUCULENTAS	10309	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361620
5124410	ICONS EXPLORADOR DA GALAXIA	10497	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361644
5121022	NINJAGO CARRO DE CORRIDA	71776	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361699
5124388	STAR WARS EMBOSCADA EM FERRIX	75338	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361705
5126692	STAR WARS FIGHTER TANK DA REPUBLICA	75342	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361729
5126730	STAR WARS DARK TROOPER HELMET	75343	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361736
5124927	SUPER HEROES THOR HAMMER	76209	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361743
5133851	CLASSIC MISSAO ESPACIAL	11022	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361750
5118974	DUPLO CONSTRUCAO CRIATIVA	10978	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361767
5124446	HP DRAGAO DE RABO CORNEO HUNGARO	76406	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361811
5124450	HP CASA DOS GRITOS E SALGUEIRO LUTADOR	76407	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361828
5124453	HP LARGO GRIMMAULD 12	76408	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361835
5121794	JW FUGA DINOSSAURO T-REX JURASSIC PARK	76956	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361842
5128157	SUPER HEROES MARVEL PANTERA NEGRA	76215	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361859
5121442	SUPER HEROES ROBOS SPIDER GREEN GOBL	76219	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361866
5126762	SUPER HEROES BATMAN VERSUS HARLEY QUIIN	76220	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361873
5121044	CITY MY PIQUENIQUE NO PARQUE	60326	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361880
5124582	CITY TREM ESTACAO	60335	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361897
5124584	CITY TREM DE CARGA	60336	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361903
5124626	CITY MISSAO DE RESGATE ANIMAIS SELVAGENS	60353	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361910
5124628	CITY MISSAO EXPLO ESPACONAVE EM MARTE	60354	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361927
5124630	CITY MISSAO INVESTIGATIVAS DA POLICIA	60355	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361934
5126645	IDEAS NOITE ESTRELADA VAN GOGH	21333	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361941
5129481	INDIANA JONES PERSEGUICAO AVIAO DE CACA	77012	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361958
5129465	INDIANA JONES FUGA DO TUMULO PERDIDO	77013	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361965
5129445	INDIANA JONES O TEMPLO DO IDOLO DOURADO	77015	LEGO BRASIL COM E DISTR BRINQUEDOS	673419361989
5119901	DUPLO BASE DE CONSTRUCAO VERDE	10980	LEGO BRASIL COM E DISTR BRINQUEDOS	673419362177
5135468	LEL FLOWERS ROSAS	40460	LEGO BRASIL COM E DISTR BRINQUEDOS	673419363129
5125754	ICONS ORQUIDEA	10311	LEGO BRASIL COM E DISTR BRINQUEDOS	673419363266
5124573	CITY GREAT CAMINHAO DE DIVERSOES	60313	LEGO BRASIL COM E DISTR BRINQUEDOS	673419363525
5124633	MINECRAFT A MASMORRA DOS ESQUELETOS	21189	LEGO BRASIL COM E DISTR BRINQUEDOS	673419363907
5124634	MINECRAFT ALDEIA ABANDONADA	21190	LEGO BRASIL COM E DISTR BRINQUEDOS	673419363914
5124463	SPEED CHAMP 007 ASTON MARTIN DB5	76911	LEGO BRASIL COM E DISTR BRINQUEDOS	673419364027
5124464	SPEED CHAMP FAST E FURIOUS 1970 DODGE	76912	LEGO BRASIL COM E DISTR BRINQUEDOS	673419364768
5126748	IDEAS JAZZ QUARTET	21334	LEGO BRASIL COM E DISTR BRINQUEDOS	673419364911
5133819	SUPER HEROES MV O HOOPTY	76232	LEGO BRASIL COM E DISTR BRINQUEDOS	673419365604
5118418	TECHNIC OFF ROAD BUGGY	42124	LEGO BRASIL COM E DISTR BRINQUEDOS	673419365857
5126749	IDEAS THE OFFICE	21336	LEGO BRASIL COM E DISTR BRINQUEDOS	673419368216
5126810	SUPER HEROES FIGURA VENOM	76230	LEGO BRASIL COM E DISTR BRINQUEDOS	673419369251
5126754	STAR WARS GALACTIC ADVENTURES	66708	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371117
5128127	TECHNIC LIMPA NEVE	42148	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371179
5128128	TECHNIC MONSTER JAM DRAGAO	42149	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371186
5128116	TECHNIC MONSTER JAM DALMATA	42150	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371193
5128088	TECHNIC BAG EMPILHADEIRA COM PALETE	30655	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371209
5128099	FRIENDS BAG RAMPA DE SKATE	30633	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371216
5128095	FRIENDS BAG FLORES DA AMIZADE	30634	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371223
5128136	TECHNIC CAMINHAO BASCULANTE	42147	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371575
5128100	DOTS BAG BANDEJA MALA ANIMAIS	30637	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371766
5128182	FRIENDS LOJA AMBULANTE DE CHA DE BOLHAS	41733	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371773
5128151	DOTS BRACELETE MEUS ANIMAIS DE ESTIMACAO	41801	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371780
5128161	DOTS BRACELETE UNICORNIOS PARA SEMPRE	41802	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371797
5128163	FRIENDS LOJA DE DONUTS	41723	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371858
5128124	MINECRAFT OS PICOS GELADOS	21243	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371865
5128133	SUPER MARIO EXPANSAO LAVA	71416	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371872
5128156	NINJAGO CARRO DE CORRIDA NINJA EVO KAI	71780	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371957
5128173	NINJAGO ROBO DE COMBATE EVO DO LLOYD	71781	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371964
5128176	NINJAGO DRAGAO DE TERRA EVO DO COLE	71782	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371971
5128082	NINJAGO MOTOCICLETA NINJA DO LLOYD	71788	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371988
5128086	CREATOR BAG URSO PANDA	30641	LEGO BRASIL COM E DISTR BRINQUEDOS	673419371995
5128097	CREATOR BAG TREM DE ANIVERSARIO	30642	LEGO BRASIL COM E DISTR BRINQUEDOS	673419372008
5129549	CITY PINTINHOS DE PASCOA	30643	LEGO BRASIL COM E DISTR BRINQUEDOS	673419372015
5128107	CREATOR BAG CARRO VINTAGE	30644	LEGO BRASIL COM E DISTR BRINQUEDOS	673419372022
5128186	CITY GREAT VAN VETERINARIA DE RESGATE	60382	LEGO BRASIL COM E DISTR BRINQUEDOS	673419372039
5128205	CITY GREAT CARRO ESPORTIVO ELETRICO	60383	LEGO BRASIL COM E DISTR BRINQUEDOS	673419372046
5128206	CITY GREAT VAN RASPADINHA DO PINGUIM	60384	LEGO BRASIL COM E DISTR BRINQUEDOS	673419372053
5128113	SUPER MARIO EXPANSAO NOGGIN BOP	71414	LEGO BRASIL COM E DISTR BRINQUEDOS	673419372060
5128143	FRIENDS CENTRO DE RESGATE CANINO	41727	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373043
5131833	MINECRAFT A CAIXA DE MANICRAFT	21249	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373579
5131832	MINECRAFT A FORTALEZA DO GOLEM DE FERRO	21250	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373586
5128092	CREATOR COELHO BRANCO	31133	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373593
5129466	CREATOR ONIBUS ESPACIAL	31134	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373609
5129487	CREATOR MOTOCICLETA VINTAGE	31135	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373616
5129464	CREATOR PAPAGAIO EXOTICO	31136	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373623
5129461	CREATOR CACHORROS ADORAVEIS	31137	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373630
5129501	CREATOR TRAILER DE PRAIA	31138	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373647
5131879	CITY LAVA RAPIDO	60362	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373678
5128285	SUPER MARIO PACOTE PERSONAGENS SERIES 6	71413	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373708
5128153	FRIENDS A CASA DE PAISLEY	41724	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373753
5131752	FRIENDS DIVERSAO BUGGY DE PARIA	41725	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373760
5131872	NINJAGO GIRO SPINJITZU PODER DO DRAGAO	71777	LEGO BRASIL COM E DISTR BRINQUEDOS	673419373777
